pagetitle,15;16;17;21;80;87;88;93;96;6;19
"G42-S-8N-100A-25mbar-VE";"";"подсоединение снизу";"от 0 до 25мбар";"NPT 1/2";"100мм";"A";"A-подсоединение снизу";"да";"A-подсоединение снизу <br>&nbsp;<img src=assets/images/manom/A.png>";"assets/images/manom/A.png";;
"G42-S-8N-100A-40mbar-VE";"";"подсоединение снизу";"от 0 до 40мбар";"NPT 1/2";"100мм";"A";"A-подсоединение снизу";"да";"A-подсоединение снизу <br>&nbsp;<img src=assets/images/manom/A.png>";"assets/images/manom/A.png";;
"G42-S-8N-100A-60mbar-VE";"";"подсоединение снизу";"от 0 до 60мбар";"NPT 1/2";"100мм";"A";"A-подсоединение снизу";"да";"A-подсоединение снизу <br>&nbsp;<img src=assets/images/manom/A.png>";"assets/images/manom/A.png";;
"G42-S-8N-100A-100mbar-VE";"";"подсоединение снизу";"от 0 до 100мбар";"NPT 1/2";"100мм";"A";"A-подсоединение снизу";"да";"A-подсоединение снизу <br>&nbsp;<img src=assets/images/manom/A.png>";"assets/images/manom/A.png";;
"G42-S-8N-100A-160mbar-VE";"";"подсоединение снизу";"от 0 до 160мбар";"NPT 1/2";"100мм";"A";"A-подсоединение снизу";"да";"A-подсоединение снизу <br>&nbsp;<img src=assets/images/manom/A.png>";"assets/images/manom/A.png";;
"G42-S-8N-100A-250mbar-VE";"";"подсоединение снизу";"от 0 до 250мбар";"NPT 1/2";"100мм";"A";"A-подсоединение снизу";"да";"A-подсоединение снизу <br>&nbsp;<img src=assets/images/manom/A.png>";"assets/images/manom/A.png";;
"G42-S-8N-100A-400mbar-VE";"";"подсоединение снизу";"от 0 до 400мбар";"NPT 1/2";"100мм";"A";"A-подсоединение снизу";"да";"A-подсоединение снизу <br>&nbsp;<img src=assets/images/manom/A.png>";"assets/images/manom/A.png";;
"G42-S-8N-100A-0.6bar-VE";"";"подсоединение снизу";"от 0 до 0.6бар";"NPT 1/2";"100мм";"A";"A-подсоединение снизу";"да";"A-подсоединение снизу <br>&nbsp;<img src=assets/images/manom/A.png>";"assets/images/manom/A.png";;
"G42-S-8N-100A-1bar-VE";"";"подсоединение снизу";"от 0 до 1бар";"NPT 1/2";"100мм";"A";"A-подсоединение снизу";"да";"A-подсоединение снизу <br>&nbsp;<img src=assets/images/manom/A.png>";"assets/images/manom/A.png";;
"G42-S-8N-150A-40mbar-VE";"";"подсоединение снизу";"от 0 до 40мбар";"NPT 1/2";"150мм";"A";"A-подсоединение снизу";"да";"A-подсоединение снизу <br>&nbsp;<img src=assets/images/manom/A.png>";"assets/images/manom/A.png";;
"G42-S-8N-150A-60mbar-VE";"";"подсоединение снизу";"от 0 до 60мбар";"NPT 1/2";"150мм";"A";"A-подсоединение снизу";"да";"A-подсоединение снизу <br>&nbsp;<img src=assets/images/manom/A.png>";"assets/images/manom/A.png";;
"G42-S-8N-150A-100mbar-VE";"";"подсоединение снизу";"от 0 до 100мбар";"NPT 1/2";"150мм";"A";"A-подсоединение снизу";"да";"A-подсоединение снизу <br>&nbsp;<img src=assets/images/manom/A.png>";"assets/images/manom/A.png";;
"G42-S-8N-150A-160mbar-VE";"";"подсоединение снизу";"от 0 до 160мбар";"NPT 1/2";"150мм";"A";"A-подсоединение снизу";"да";"A-подсоединение снизу <br>&nbsp;<img src=assets/images/manom/A.png>";"assets/images/manom/A.png";;
"G42-S-8N-150A-250mbar-VE";"";"подсоединение снизу";"от 0 до 250мбар";"NPT 1/2";"150мм";"A";"A-подсоединение снизу";"да";"A-подсоединение снизу <br>&nbsp;<img src=assets/images/manom/A.png>";"assets/images/manom/A.png";;
"G42-S-8N-150A-400mbar-VE";"";"подсоединение снизу";"от 0 до 400мбар";"NPT 1/2";"150мм";"A";"A-подсоединение снизу";"да";"A-подсоединение снизу <br>&nbsp;<img src=assets/images/manom/A.png>";"assets/images/manom/A.png";;
"G42-S-8N-150A-0.6bar-VE";"";"подсоединение снизу";"от 0 до 0.6бар";"NPT 1/2";"150мм";"A";"A-подсоединение снизу";"да";"A-подсоединение снизу <br>&nbsp;<img src=assets/images/manom/A.png>";"assets/images/manom/A.png";;
"G42-S-8N-150A-1bar-VE";"";"подсоединение снизу";"от 0 до 1бар";"NPT 1/2";"150мм";"A";"A-подсоединение снизу";"да";"A-подсоединение снизу <br>&nbsp;<img src=assets/images/manom/A.png>";"assets/images/manom/A.png";;
"G42-S-4N-63B-16mbar-VE";"";"подсоединение сзади по центру";"от 0 до 16мбар";"NPT 1/4";"63мм";"B";"B-подсоединение сзади по центру";"да";"B-подсоединение сзади по центру <br>&nbsp;<img src=assets/images/manom/B.png>";"assets/images/manom/B.png";;
"G42-S-4N-63B-25mbar-VE";"";"подсоединение сзади по центру";"от 0 до 25мбар";"NPT 1/4";"63мм";"B";"B-подсоединение сзади по центру";"да";"B-подсоединение сзади по центру <br>&nbsp;<img src=assets/images/manom/B.png>";"assets/images/manom/B.png";;
"G42-S-4N-63B-40mbar-VE";"";"подсоединение сзади по центру";"от 0 до 40мбар";"NPT 1/4";"63мм";"B";"B-подсоединение сзади по центру";"да";"B-подсоединение сзади по центру <br>&nbsp;<img src=assets/images/manom/B.png>";"assets/images/manom/B.png";;
"G42-S-4N-63B-60mbar-VE";"";"подсоединение сзади по центру";"от 0 до 60мбар";"NPT 1/4";"63мм";"B";"B-подсоединение сзади по центру";"да";"B-подсоединение сзади по центру <br>&nbsp;<img src=assets/images/manom/B.png>";"assets/images/manom/B.png";;
"G42-S-4N-63B-100mbar-VE";"";"подсоединение сзади по центру";"от 0 до 100мбар";"NPT 1/4";"63мм";"B";"B-подсоединение сзади по центру";"да";"B-подсоединение сзади по центру <br>&nbsp;<img src=assets/images/manom/B.png>";"assets/images/manom/B.png";;
"G42-S-4N-63B-160mbar-VE";"";"подсоединение сзади по центру";"от 0 до 160мбар";"NPT 1/4";"63мм";"B";"B-подсоединение сзади по центру";"да";"B-подсоединение сзади по центру <br>&nbsp;<img src=assets/images/manom/B.png>";"assets/images/manom/B.png";;
"G42-S-4N-63B-250mbar-VE";"";"подсоединение сзади по центру";"от 0 до 250мбар";"NPT 1/4";"63мм";"B";"B-подсоединение сзади по центру";"да";"B-подсоединение сзади по центру <br>&nbsp;<img src=assets/images/manom/B.png>";"assets/images/manom/B.png";;
"G42-S-4N-63B-400mbar-VE";"";"подсоединение сзади по центру";"от 0 до 400мбар";"NPT 1/4";"63мм";"B";"B-подсоединение сзади по центру";"да";"B-подсоединение сзади по центру <br>&nbsp;<img src=assets/images/manom/B.png>";"assets/images/manom/B.png";;
"G42-S-4N-63B-0.6bar-VE";"";"подсоединение сзади по центру";"от 0 до 0.6бар";"NPT 1/4";"63мм";"B";"B-подсоединение сзади по центру";"да";"B-подсоединение сзади по центру <br>&nbsp;<img src=assets/images/manom/B.png>";"assets/images/manom/B.png";;
"G42-S-4N-63B-1bar-VE";"";"подсоединение сзади по центру";"от 0 до 1бар";"NPT 1/4";"63мм";"B";"B-подсоединение сзади по центру";"да";"B-подсоединение сзади по центру <br>&nbsp;<img src=assets/images/manom/B.png>";"assets/images/manom/B.png";;
"G42-S-8N-100B-16mbar-VE";"";"подсоединение сзади по центру";"от 0 до 16мбар";"NPT 1/2";"100мм";"B";"B-подсоединение сзади по центру";"да";"B-подсоединение сзади по центру <br>&nbsp;<img src=assets/images/manom/B.png>";"assets/images/manom/B.png";;
"G42-S-8N-100B-25mbar-VE";"";"подсоединение сзади по центру";"от 0 до 25мбар";"NPT 1/2";"100мм";"B";"B-подсоединение сзади по центру";"да";"B-подсоединение сзади по центру <br>&nbsp;<img src=assets/images/manom/B.png>";"assets/images/manom/B.png";;
"G42-S-8N-100B-40mbar-VE";"";"подсоединение сзади по центру";"от 0 до 40мбар";"NPT 1/2";"100мм";"B";"B-подсоединение сзади по центру";"да";"B-подсоединение сзади по центру <br>&nbsp;<img src=assets/images/manom/B.png>";"assets/images/manom/B.png";;
"G42-S-8N-100B-60mbar-VE";"";"подсоединение сзади по центру";"от 0 до 60мбар";"NPT 1/2";"100мм";"B";"B-подсоединение сзади по центру";"да";"B-подсоединение сзади по центру <br>&nbsp;<img src=assets/images/manom/B.png>";"assets/images/manom/B.png";;
"G42-S-8N-100B-100mbar-VE";"";"подсоединение сзади по центру";"от 0 до 100мбар";"NPT 1/2";"100мм";"B";"B-подсоединение сзади по центру";"да";"B-подсоединение сзади по центру <br>&nbsp;<img src=assets/images/manom/B.png>";"assets/images/manom/B.png";;
"G42-S-8N-100B-160mbar-VE";"";"подсоединение сзади по центру";"от 0 до 160мбар";"NPT 1/2";"100мм";"B";"B-подсоединение сзади по центру";"да";"B-подсоединение сзади по центру <br>&nbsp;<img src=assets/images/manom/B.png>";"assets/images/manom/B.png";;
"G42-S-8N-100B-250mbar-VE";"";"подсоединение сзади по центру";"от 0 до 250мбар";"NPT 1/2";"100мм";"B";"B-подсоединение сзади по центру";"да";"B-подсоединение сзади по центру <br>&nbsp;<img src=assets/images/manom/B.png>";"assets/images/manom/B.png";;
"G42-S-8N-100B-400mbar-VE";"";"подсоединение сзади по центру";"от 0 до 400мбар";"NPT 1/2";"100мм";"B";"B-подсоединение сзади по центру";"да";"B-подсоединение сзади по центру <br>&nbsp;<img src=assets/images/manom/B.png>";"assets/images/manom/B.png";;
"G42-S-8N-100B-0.6bar-VE";"";"подсоединение сзади по центру";"от 0 до 0.6бар";"NPT 1/2";"100мм";"B";"B-подсоединение сзади по центру";"да";"B-подсоединение сзади по центру <br>&nbsp;<img src=assets/images/manom/B.png>";"assets/images/manom/B.png";;
"G42-S-8N-100B-1bar-VE";"";"подсоединение сзади по центру";"от 0 до 1бар";"NPT 1/2";"100мм";"B";"B-подсоединение сзади по центру";"да";"B-подсоединение сзади по центру <br>&nbsp;<img src=assets/images/manom/B.png>";"assets/images/manom/B.png";;
"G42-S-8N-150B-40mbar-VE";"";"подсоединение сзади по центру";"от 0 до 40мбар";"NPT 1/2";"150мм";"B";"B-подсоединение сзади по центру";"да";"B-подсоединение сзади по центру <br>&nbsp;<img src=assets/images/manom/B.png>";"assets/images/manom/B.png";;
"G42-S-8N-150B-60mbar-VE";"";"подсоединение сзади по центру";"от 0 до 60мбар";"NPT 1/2";"150мм";"B";"B-подсоединение сзади по центру";"да";"B-подсоединение сзади по центру <br>&nbsp;<img src=assets/images/manom/B.png>";"assets/images/manom/B.png";;
