pagetitle,15;16;59;60;65;77;82;83;84;87;88;6;19
"SLF-1-K-2-2-1-B-1-1300mm-A";"";"ANSI 150# 1";"1300";"PVC";"Да";"PVC/SS316/Витон";"Витон";"С защитной опорной трубкой (фланцевый)";"SS316";"без аварийного затвора";"Материалы: Трубка - PVC, Клапан - SS316, Уплотнение - Витон";"assets/images/SLF-1.png";;
"SLF-1-K-2-2-1-B-1-1300mm-B";"";"ANSI 150# 1";"1300";"PVC";"нет";"PVC/SS316/Витон";"Витон";"С защитной опорной трубкой (фланцевый)";"SS316";"без аварийного затвора";"Материалы: Трубка - PVC, Клапан - SS316, Уплотнение - Витон";"assets/images/SLF-1.png";;
"SLF-1-K-2-2-1-B-1-1400mm-A";"";"ANSI 150# 1";"1400";"PVC";"Да";"PVC/SS316/Витон";"Витон";"С защитной опорной трубкой (фланцевый)";"SS316";"без аварийного затвора";"Материалы: Трубка - PVC, Клапан - SS316, Уплотнение - Витон";"assets/images/SLF-1.png";;
"SLF-1-K-2-2-1-B-1-1400mm-B";"";"ANSI 150# 1";"1400";"PVC";"нет";"PVC/SS316/Витон";"Витон";"С защитной опорной трубкой (фланцевый)";"SS316";"без аварийного затвора";"Материалы: Трубка - PVC, Клапан - SS316, Уплотнение - Витон";"assets/images/SLF-1.png";;
"SLF-1-K-2-2-1-B-1-1500mm-A";"";"ANSI 150# 1";"1500";"PVC";"Да";"PVC/SS316/Витон";"Витон";"С защитной опорной трубкой (фланцевый)";"SS316";"без аварийного затвора";"Материалы: Трубка - PVC, Клапан - SS316, Уплотнение - Витон";"assets/images/SLF-1.png";;
"SLF-1-K-2-2-1-B-1-1500mm-B";"";"ANSI 150# 1";"1500";"PVC";"нет";"PVC/SS316/Витон";"Витон";"С защитной опорной трубкой (фланцевый)";"SS316";"без аварийного затвора";"Материалы: Трубка - PVC, Клапан - SS316, Уплотнение - Витон";"assets/images/SLF-1.png";;
"SLF-1-K-2-2-2-A-1-500mm-A";"";"ANSI 150# 1";"500";"PVC";"Да";"PVC/SS316/Тефлон";"Тефлон";"С защитной опорной трубкой (фланцевый)";"SS316";"с аварийным затвором";"Материалы: Трубка - PVC, Клапан - SS316, Уплотнение - Тефлон";"assets/images/SLF-1.png";;
"SLF-1-K-2-2-2-A-1-500mm-B";"";"ANSI 150# 1";"500";"PVC";"нет";"PVC/SS316/Тефлон";"Тефлон";"С защитной опорной трубкой (фланцевый)";"SS316";"с аварийным затвором";"Материалы: Трубка - PVC, Клапан - SS316, Уплотнение - Тефлон";"assets/images/SLF-1.png";;
"SLF-1-K-2-2-2-A-1-600mm-A";"";"ANSI 150# 1";"600";"PVC";"Да";"PVC/SS316/Тефлон";"Тефлон";"С защитной опорной трубкой (фланцевый)";"SS316";"с аварийным затвором";"Материалы: Трубка - PVC, Клапан - SS316, Уплотнение - Тефлон";"assets/images/SLF-1.png";;
"SLF-1-K-2-2-2-A-1-600mm-B";"";"ANSI 150# 1";"600";"PVC";"нет";"PVC/SS316/Тефлон";"Тефлон";"С защитной опорной трубкой (фланцевый)";"SS316";"с аварийным затвором";"Материалы: Трубка - PVC, Клапан - SS316, Уплотнение - Тефлон";"assets/images/SLF-1.png";;
"SLF-1-K-2-2-2-A-1-700mm-A";"";"ANSI 150# 1";"700";"PVC";"Да";"PVC/SS316/Тефлон";"Тефлон";"С защитной опорной трубкой (фланцевый)";"SS316";"с аварийным затвором";"Материалы: Трубка - PVC, Клапан - SS316, Уплотнение - Тефлон";"assets/images/SLF-1.png";;
"SLF-1-K-2-2-2-A-1-700mm-B";"";"ANSI 150# 1";"700";"PVC";"нет";"PVC/SS316/Тефлон";"Тефлон";"С защитной опорной трубкой (фланцевый)";"SS316";"с аварийным затвором";"Материалы: Трубка - PVC, Клапан - SS316, Уплотнение - Тефлон";"assets/images/SLF-1.png";;
"SLF-1-K-2-2-2-A-1-800mm-A";"";"ANSI 150# 1";"800";"PVC";"Да";"PVC/SS316/Тефлон";"Тефлон";"С защитной опорной трубкой (фланцевый)";"SS316";"с аварийным затвором";"Материалы: Трубка - PVC, Клапан - SS316, Уплотнение - Тефлон";"assets/images/SLF-1.png";;
"SLF-1-K-2-2-2-A-1-800mm-B";"";"ANSI 150# 1";"800";"PVC";"нет";"PVC/SS316/Тефлон";"Тефлон";"С защитной опорной трубкой (фланцевый)";"SS316";"с аварийным затвором";"Материалы: Трубка - PVC, Клапан - SS316, Уплотнение - Тефлон";"assets/images/SLF-1.png";;
"SLF-1-K-2-2-2-A-1-900mm-A";"";"ANSI 150# 1";"900";"PVC";"Да";"PVC/SS316/Тефлон";"Тефлон";"С защитной опорной трубкой (фланцевый)";"SS316";"с аварийным затвором";"Материалы: Трубка - PVC, Клапан - SS316, Уплотнение - Тефлон";"assets/images/SLF-1.png";;
"SLF-1-K-2-2-2-A-1-900mm-B";"";"ANSI 150# 1";"900";"PVC";"нет";"PVC/SS316/Тефлон";"Тефлон";"С защитной опорной трубкой (фланцевый)";"SS316";"с аварийным затвором";"Материалы: Трубка - PVC, Клапан - SS316, Уплотнение - Тефлон";"assets/images/SLF-1.png";;
"SLF-1-K-2-2-2-A-1-1000mm-A";"";"ANSI 150# 1";"1000";"PVC";"Да";"PVC/SS316/Тефлон";"Тефлон";"С защитной опорной трубкой (фланцевый)";"SS316";"с аварийным затвором";"Материалы: Трубка - PVC, Клапан - SS316, Уплотнение - Тефлон";"assets/images/SLF-1.png";;
"SLF-1-K-2-2-2-A-1-1000mm-B";"";"ANSI 150# 1";"1000";"PVC";"нет";"PVC/SS316/Тефлон";"Тефлон";"С защитной опорной трубкой (фланцевый)";"SS316";"с аварийным затвором";"Материалы: Трубка - PVC, Клапан - SS316, Уплотнение - Тефлон";"assets/images/SLF-1.png";;
"SLF-1-K-2-2-2-A-1-1100mm-A";"";"ANSI 150# 1";"1100";"PVC";"Да";"PVC/SS316/Тефлон";"Тефлон";"С защитной опорной трубкой (фланцевый)";"SS316";"с аварийным затвором";"Материалы: Трубка - PVC, Клапан - SS316, Уплотнение - Тефлон";"assets/images/SLF-1.png";;
"SLF-1-K-2-2-2-A-1-1100mm-B";"";"ANSI 150# 1";"1100";"PVC";"нет";"PVC/SS316/Тефлон";"Тефлон";"С защитной опорной трубкой (фланцевый)";"SS316";"с аварийным затвором";"Материалы: Трубка - PVC, Клапан - SS316, Уплотнение - Тефлон";"assets/images/SLF-1.png";;
"SLF-1-K-2-2-2-A-1-1200mm-A";"";"ANSI 150# 1";"1200";"PVC";"Да";"PVC/SS316/Тефлон";"Тефлон";"С защитной опорной трубкой (фланцевый)";"SS316";"с аварийным затвором";"Материалы: Трубка - PVC, Клапан - SS316, Уплотнение - Тефлон";"assets/images/SLF-1.png";;
"SLF-1-K-2-2-2-A-1-1200mm-B";"";"ANSI 150# 1";"1200";"PVC";"нет";"PVC/SS316/Тефлон";"Тефлон";"С защитной опорной трубкой (фланцевый)";"SS316";"с аварийным затвором";"Материалы: Трубка - PVC, Клапан - SS316, Уплотнение - Тефлон";"assets/images/SLF-1.png";;
"SLF-1-K-2-2-2-A-1-1300mm-A";"";"ANSI 150# 1";"1300";"PVC";"Да";"PVC/SS316/Тефлон";"Тефлон";"С защитной опорной трубкой (фланцевый)";"SS316";"с аварийным затвором";"Материалы: Трубка - PVC, Клапан - SS316, Уплотнение - Тефлон";"assets/images/SLF-1.png";;
"SLF-1-K-2-2-2-A-1-1300mm-B";"";"ANSI 150# 1";"1300";"PVC";"нет";"PVC/SS316/Тефлон";"Тефлон";"С защитной опорной трубкой (фланцевый)";"SS316";"с аварийным затвором";"Материалы: Трубка - PVC, Клапан - SS316, Уплотнение - Тефлон";"assets/images/SLF-1.png";;
"SLF-1-K-2-2-2-A-1-1400mm-A";"";"ANSI 150# 1";"1400";"PVC";"Да";"PVC/SS316/Тефлон";"Тефлон";"С защитной опорной трубкой (фланцевый)";"SS316";"с аварийным затвором";"Материалы: Трубка - PVC, Клапан - SS316, Уплотнение - Тефлон";"assets/images/SLF-1.png";;
"SLF-1-K-2-2-2-A-1-1400mm-B";"";"ANSI 150# 1";"1400";"PVC";"нет";"PVC/SS316/Тефлон";"Тефлон";"С защитной опорной трубкой (фланцевый)";"SS316";"с аварийным затвором";"Материалы: Трубка - PVC, Клапан - SS316, Уплотнение - Тефлон";"assets/images/SLF-1.png";;
"SLF-1-K-2-2-2-A-1-1500mm-A";"";"ANSI 150# 1";"1500";"PVC";"Да";"PVC/SS316/Тефлон";"Тефлон";"С защитной опорной трубкой (фланцевый)";"SS316";"с аварийным затвором";"Материалы: Трубка - PVC, Клапан - SS316, Уплотнение - Тефлон";"assets/images/SLF-1.png";;
"SLF-1-K-2-2-2-A-1-1500mm-B";"";"ANSI 150# 1";"1500";"PVC";"нет";"PVC/SS316/Тефлон";"Тефлон";"С защитной опорной трубкой (фланцевый)";"SS316";"с аварийным затвором";"Материалы: Трубка - PVC, Клапан - SS316, Уплотнение - Тефлон";"assets/images/SLF-1.png";;
"SLF-1-K-2-2-2-B-1-500mm-A";"";"ANSI 150# 1";"500";"PVC";"Да";"PVC/SS316/Тефлон";"Тефлон";"С защитной опорной трубкой (фланцевый)";"SS316";"без аварийного затвора";"Материалы: Трубка - PVC, Клапан - SS316, Уплотнение - Тефлон";"assets/images/SLF-1.png";;
"SLF-1-K-2-2-2-B-1-500mm-B";"";"ANSI 150# 1";"500";"PVC";"нет";"PVC/SS316/Тефлон";"Тефлон";"С защитной опорной трубкой (фланцевый)";"SS316";"без аварийного затвора";"Материалы: Трубка - PVC, Клапан - SS316, Уплотнение - Тефлон";"assets/images/SLF-1.png";;
"SLF-1-K-2-2-2-B-1-600mm-A";"";"ANSI 150# 1";"600";"PVC";"Да";"PVC/SS316/Тефлон";"Тефлон";"С защитной опорной трубкой (фланцевый)";"SS316";"без аварийного затвора";"Материалы: Трубка - PVC, Клапан - SS316, Уплотнение - Тефлон";"assets/images/SLF-1.png";;
"SLF-1-K-2-2-2-B-1-600mm-B";"";"ANSI 150# 1";"600";"PVC";"нет";"PVC/SS316/Тефлон";"Тефлон";"С защитной опорной трубкой (фланцевый)";"SS316";"без аварийного затвора";"Материалы: Трубка - PVC, Клапан - SS316, Уплотнение - Тефлон";"assets/images/SLF-1.png";;
"SLF-1-K-2-2-2-B-1-700mm-A";"";"ANSI 150# 1";"700";"PVC";"Да";"PVC/SS316/Тефлон";"Тефлон";"С защитной опорной трубкой (фланцевый)";"SS316";"без аварийного затвора";"Материалы: Трубка - PVC, Клапан - SS316, Уплотнение - Тефлон";"assets/images/SLF-1.png";;
"SLF-1-K-2-2-2-B-1-700mm-B";"";"ANSI 150# 1";"700";"PVC";"нет";"PVC/SS316/Тефлон";"Тефлон";"С защитной опорной трубкой (фланцевый)";"SS316";"без аварийного затвора";"Материалы: Трубка - PVC, Клапан - SS316, Уплотнение - Тефлон";"assets/images/SLF-1.png";;
"SLF-1-K-2-2-2-B-1-800mm-A";"";"ANSI 150# 1";"800";"PVC";"Да";"PVC/SS316/Тефлон";"Тефлон";"С защитной опорной трубкой (фланцевый)";"SS316";"без аварийного затвора";"Материалы: Трубка - PVC, Клапан - SS316, Уплотнение - Тефлон";"assets/images/SLF-1.png";;
"SLF-1-K-2-2-2-B-1-800mm-B";"";"ANSI 150# 1";"800";"PVC";"нет";"PVC/SS316/Тефлон";"Тефлон";"С защитной опорной трубкой (фланцевый)";"SS316";"без аварийного затвора";"Материалы: Трубка - PVC, Клапан - SS316, Уплотнение - Тефлон";"assets/images/SLF-1.png";;
